location,total_sqft,bath,price,bedroom
Electronic City,1094.0,2.0,42.00000000000001,2
Budigere,1153.0,2.0,57.00000000000001,2
other,1325.0,3.0,57.00000000000001,3
Parappana Agrahara,1200.0,3.0,85.00000000000001,4
Jakkur,1590.0,2.0,125.00000000000004,3
other,1202.0,2.0,48.00000000000001,2
Haralur Road,1202.0,2.0,53.00000000000001,2
other,1200.0,2.0,62.50000000000002,2
Panathur,1688.0,3.0,118.00000000000004,3
Kaval Byrasandra,1020.0,2.0,52.00000000000001,2
Sarjapur,1185.0,2.0,46.99999999999999,2
Ramagondanahalli,1235.0,2.0,52.03999999999999,2
Banashankari,1077.0,2.0,37.63999999999999,2
Kengeri Satellite Town,1415.0,2.0,65.99999999999997,3
EPIP Zone,2330.0,3.0,161.99999999999994,3
Whitefield,805.0,2.0,34.99999999999999,2
other,425.0,1.0,20.03,1
Whitefield,1155.0,2.0,59.950000000000024,2
Anekal,656.0,2.0,22.000000000000004,2
other,1100.0,2.0,48.00000000000001,2
Mahadevpura,1150.0,2.0,52.00000000000001,2
Whitefield,2280.0,4.0,126.0,3
Hegde Nagar,1341.0,2.0,97.0,2
Jakkur,1279.0,2.0,77.00000000000001,2
Electronic City Phase II,2225.0,4.0,98.87999999999995,4
Thanisandra,1185.0,2.0,43.510000000000005,2
other,1750.0,3.0,85.00000000000001,3
Kudlu,1152.0,2.0,53.5,2
Hulimavu,1300.0,2.0,36.0,2
5th Phase JP Nagar,1070.0,2.0,38.99999999999999,2
Uttarahalli,1101.0,2.0,44.99999999999999,2
other,775.0,2.0,55.000000000000014,2
Yeshwanthpur,667.0,1.0,36.849999999999994,1
Electronic City,1070.0,2.0,55.000000000000014,2
Old Airport Road,1875.0,2.0,110.00000000000004,3
Kundalahalli,735.0,2.0,57.989999999999995,2
Koramangala,1750.0,3.0,129.99999999999997,3
Marathahalli,1215.0,2.0,66.99999999999997,2
Vishwapriya Layout,820.0,2.0,30.000000000000004,2
Banashankari Stage VI,1177.5,2.0,59.935000000000024,2
Battarahalli,1779.0,3.0,89.60999999999997,3
other,1105.0,2.0,57.999999999999986,2
other,1276.0,2.0,93.00000000000003,1
Whitefield,1650.0,3.0,59.999999999999986,3
Jalahalli,1694.0,2.0,149.99999999999997,2
Cox Town,1975.0,3.0,149.99999999999997,3
Kammasandra,674.0,2.0,33.0,2
Kaggadasapura,1185.0,2.0,41.00000000000001,2
Thanisandra,445.0,1.0,27.999999999999996,1
HSR Layout,1475.0,3.0,74.99999999999997,3
Gottigere,1618.0,3.0,82.49999999999997,3
Koramangala,1120.0,2.0,64.99999999999999,2
Marathahalli,2181.0,3.0,152.0,4
Vidyaranyapura,1200.0,4.0,90.0,4
Bannerghatta Road,1556.0,2.0,59.12999999999999,3
Bannerghatta Road,1179.0,2.0,66.02,2
Thanisandra,1296.0,2.0,83.00000000000003,2
Kaggadasapura,1275.0,2.0,52.00000000000001,2
Kathriguppe,1400.0,2.0,77.00000000000001,3
Gottigere,1222.0,2.0,62.99999999999999,2
Electronic City,940.0,2.0,41.00000000000001,2
Thanisandra,1185.0,2.0,42.60000000000001,2
Tumkur Road,1779.0,3.0,111.99999999999996,3
Begur Road,1615.0,3.0,59.75999999999999,3
Haralur Road,1056.0,2.0,61.00000000000001,2
7th Phase JP Nagar,1100.0,2.0,46.0,2
Arekere,920.0,2.0,40.0,2
other,1602.0,2.0,74.99999999999997,3
Padmanabhanagar,1176.0,2.0,62.00000000000001,2
Kasavanhalli,1717.0,3.0,98.99999999999999,3
Bhoganhalli,2119.0,4.0,110.99999999999997,4
Vittasandra,1246.0,2.0,67.29999999999998,2
Anandapura,1141.0,2.0,42.790000000000006,2
Hennur Road,1157.0,2.0,83.99999999999999,2
Chandapura,1025.0,2.0,27.679999999999996,2
Yelahanka New Town,650.0,1.0,33.0,1
Hebbal,1349.0,2.0,98.00000000000004,2
Narayanapura,1566.0,3.0,83.30000000000001,3
Electronic City,1320.0,2.0,38.13,3
other,1780.0,3.0,84.82999999999998,3
Varthur,1091.0,2.0,34.900000000000006,2
7th Phase JP Nagar,918.0,2.0,50.48999999999999,2
Yeshwanthpur,1950.0,4.0,129.99999999999997,4
Panathur,1695.0,3.0,90.0,3
Yelahanka,1705.0,3.0,95.0,3
Kalyan nagar,1375.0,3.0,74.99999999999997,3
Kanakpura Road,525.0,1.0,30.000000000000004,1
Whitefield,1447.0,2.0,83.00000000000003,2
Thanisandra,1114.0,2.0,38.99999999999999,2
7th Phase JP Nagar,1450.0,2.0,100.00000000000004,3
Vasanthapura,1022.0,2.0,40.0,2
Hebbal,1000.0,2.0,44.99999999999999,2
Electronic City,1128.0,2.0,68.75000000000001,2
Kanakpura Road,1180.0,2.0,57.00000000000001,2
Kanakpura Road,1339.0,2.0,74.99999999999997,2
Yelachenahalli,1400.0,2.0,55.000000000000014,3
7th Phase JP Nagar,1040.0,2.0,39.52,2
Kadugodi,1198.0,2.0,57.999999999999986,2
other,1200.0,3.0,95.0,4
Sarjapur  Road,1691.0,3.0,113.00000000000003,3
Bisuvanahalli,1075.0,3.0,36.0,3
8th Phase JP Nagar,1240.0,3.0,43.49999999999999,3
Bannerghatta Road,1122.5,2.0,58.93500000000001,2
Mallasandra,1665.0,3.0,86.58000000000001,3
Marathahalli,2489.0,3.0,94.0,3
Brookefield,1142.0,2.0,70.00000000000003,2
Kothannur,1853.0,3.0,82.00000000000001,3
Kasturi Nagar,1567.0,2.0,92.00000000000001,2
Talaghattapura,1090.0,2.0,27.239999999999995,2
Electronics City Phase 1,1175.0,2.0,51.47,2
Subramanyapura,1200.0,2.0,52.00000000000001,2
Kodichikkanahalli,995.0,2.0,41.00000000000001,2
Magadi Road,884.0,2.0,41.10000000000001,2
Yeshwanthpur,1170.0,2.0,57.00000000000001,2
KR Puram,1225.0,2.0,46.54999999999999,2
Electronic City,1342.0,2.0,73.29999999999997,2
Uttarahalli,1345.0,2.0,66.99999999999997,2
Kodigehaali,1320.0,3.0,64.99999999999999,3
other,1276.0,2.0,44.99999999999999,2
Raja Rajeshwari Nagar,1140.0,2.0,49.39,2
Battarahalli,1300.0,2.0,49.99999999999999,2
Hosa Road,1652.0,3.0,85.00000000000001,3
Thigalarapalya,2072.0,4.0,142.00000000000003,3
Arekere,1740.0,2.0,95.0,3
Electronic City,1360.0,2.0,71.0,3
Hosur Road,1145.0,2.0,59.999999999999986,3
Uttarahalli,1540.0,2.0,40.0,3
Sarjapur  Road,1278.0,2.0,95.0,2
Electronic City Phase II,630.0,1.0,40.0,1
Kanakpura Road,1100.0,3.0,57.999999999999986,3
other,1200.0,3.0,95.0,3
other,2500.0,6.0,115.00000000000001,7
Chandapura,582.5,1.0,15.134999999999996,1
Chandapura,1015.0,2.0,25.880000000000003,2
Gunjur,1356.0,2.0,65.99999999999997,3
other,823.0,2.0,27.999999999999996,2
TC Palaya,1200.0,2.0,65.99999999999997,3
Ramamurthy Nagar,1050.0,2.0,36.99999999999999,2
other,1180.0,2.0,69.00000000000001,2
Whitefield,1116.0,2.0,51.910000000000004,2
7th Phase JP Nagar,1070.0,2.0,42.790000000000006,2
Varthur,1385.0,2.0,79.99999999999997,2
Varthur,1000.0,1.0,70.00000000000003,1
Whitefield,1897.0,3.0,129.99999999999997,3
Magadi Road,1005.0,2.0,55.77999999999998,2
Green Glen Layout,1575.0,3.0,125.00000000000004,3
Subramanyapura,975.0,2.0,64.99999999999999,2
Hennur Road,1904.0,3.0,119.99999999999997,3
Kengeri Satellite Town,930.0,1.0,30.000000000000004,1
Kanakpura Road,525.0,1.0,26.000000000000004,1
other,686.0,1.0,17.0,1
Electronic City Phase II,2400.0,3.0,149.99999999999997,2
Sarjapur  Road,2238.0,3.0,139.99999999999994,3
Harlur,1174.0,2.0,69.00000000000001,2
Whitefield,2225.0,2.0,125.00000000000004,3
Jigani,918.0,2.0,52.00000000000001,2
Mahadevpura,1250.0,2.0,52.00000000000001,2
Sarjapur  Road,1800.0,3.0,110.00000000000004,3
Marathahalli,1170.0,2.0,53.00000000000001,2
Bannerghatta Road,793.0,2.0,44.99999999999999,2
Jakkur,1710.0,3.0,106.99999999999996,3
Kambipura,1082.0,2.0,57.5,3
other,1001.0,2.0,33.03,2
Yelahanka,1590.0,2.0,54.00000000000001,3
other,2400.0,2.0,79.99999999999997,3
Horamavu Banaswadi,1554.0,3.0,55.000000000000014,3
Thanisandra,1142.5,2.0,43.415000000000006,2
Konanakunte,884.0,1.0,57.999999999999986,2
Marathahalli,1019.0,2.0,49.85999999999999,2
Ambedkar Nagar,1935.0,4.0,129.99999999999997,3
Uttarahalli,1135.0,2.0,39.73,3
Lakshminarayana Pura,1680.0,3.0,149.99999999999997,3
Kasavanhalli,1799.0,3.0,90.0,3
Attibele,400.0,1.0,11.000000000000002,1
Kundalahalli,1047.0,2.0,82.00000000000001,2
other,1282.0,2.0,87.0,2
NGR Layout,1020.0,2.0,45.9,2
Whitefield,1495.0,2.0,79.5,2
other,1611.0,2.0,64.44000000000003,3
other,1500.0,2.0,95.0,3
Sahakara Nagar,1500.0,2.0,95.0,3
Uttarahalli,1540.0,3.0,49.99999999999999,3
Hosa Road,1639.0,3.0,79.99999999999997,3
Raja Rajeshwari Nagar,1303.0,2.0,55.78999999999999,2
Kammasandra,657.5,1.0,18.409999999999997,1
Chandapura,1305.0,3.0,33.279999999999994,3
other,1300.0,1.0,115.00000000000001,2
Brookefield,1440.0,2.0,68.00000000000001,3
Seegehalli,901.0,2.0,35.13999999999999,2
Sarjapur,900.0,2.0,42.00000000000001,3
BEML Layout,1060.0,2.0,55.000000000000014,2
NGR Layout,1020.0,2.0,48.449999999999996,2
Varthur,1535.0,3.0,65.99,3
other,530.0,1.0,19.999999999999996,1
Haralur Road,1464.0,3.0,56.00000000000002,3
other,1350.0,2.0,79.99999999999997,2
Sarjapur  Road,1115.0,2.0,49.99999999999999,2
Uttarahalli,1175.0,2.0,46.99999999999999,2
Whitefield,1113.0,2.0,62.00000000000001,2
Giri Nagar,650.0,2.0,42.00000000000001,2
Marathahalli,1325.0,2.0,71.55000000000003,2
Electronics City Phase 1,950.0,2.0,31.0,2
Jakkur,1396.0,2.0,86.50999999999999,3
Rachenahalli,1050.0,2.0,52.07000000000001,2
Thanisandra,1825.0,3.0,100.00000000000004,3
7th Phase JP Nagar,1190.0,2.0,49.98,2
Marathahalli,1220.0,2.0,56.50000000000001,2
NRI Layout,1565.0,2.0,74.99999999999997,3
Hennur Road,1891.0,3.0,108.99999999999997,3
other,900.0,2.0,27.0,2
Hosa Road,1161.0,2.0,55.150000000000006,2
Sarjapur,649.5,1.0,17.534999999999997,1
other,2400.0,6.0,125.00000000000004,8
Yeshwanthpur,665.0,1.0,36.849999999999994,1
Mysore Road,1175.0,2.0,73.49999999999997,2
Hoodi,1425.0,2.0,79.99999999999997,2
Chikkabanavar,1200.0,1.0,19.999999999999996,1
ITPL,1200.0,3.0,56.11999999999999,3
Somasundara Palya,1255.0,2.0,66.99999999999997,2
Hegde Nagar,2112.95,4.0,144.99999999999997,3
Raja Rajeshwari Nagar,600.0,1.0,22.000000000000004,1
Haralur Road,1810.0,3.0,100.00000000000004,3
Indira Nagar,1200.0,2.0,93.00000000000003,2
Harlur,1033.0,2.0,48.99999999999999,2
ITPL,1548.0,3.0,89.49999999999999,3
Horamavu Banaswadi,1611.0,3.0,65.99999999999997,3
Electronic City Phase II,1400.0,2.0,40.42999999999999,3
Vidyaranyapura,1485.0,2.0,66.99999999999997,3
Margondanahalli,2400.0,2.0,82.00000000000001,2
Pattandur Agrahara,1025.0,2.0,44.50000000000001,2
other,1225.0,2.0,53.00000000000001,2
5th Phase JP Nagar,1256.0,2.0,62.799999999999976,2
Whitefield,2268.0,3.0,163.0,4
Kanakpura Road,1100.0,3.0,53.00000000000001,3
other,1141.0,2.0,62.00000000000001,2
Attibele,400.0,1.0,12.0,1
Chandapura,1400.0,2.0,59.999999999999986,2
other,1276.0,1.0,110.00000000000004,1
other,1175.0,2.0,48.27000000000001,2
Sahakara Nagar,1100.0,2.0,56.00000000000002,2
Kanakpura Road,1843.0,3.0,95.83999999999999,3
Horamavu Banaswadi,1460.0,2.0,80.5,2
Rachenahalli,1530.0,2.0,74.5,3
HSR Layout,1467.0,2.0,55.000000000000014,2
other,950.0,1.0,40.0,1
Vittasandra,1246.0,2.0,64.49999999999999,2
Kanakapura,711.0,1.0,37.99999999999999,1
Haralur Road,1194.0,2.0,46.0,2
Babusapalaya,1358.0,2.0,43.4,3
Hoodi,1420.0,2.0,74.99999999999997,2
Kathriguppe,1250.0,2.0,68.75000000000001,3
Akshaya Nagar,1280.0,2.0,57.999999999999986,2
other,1209.0,2.0,49.99999999999999,2
Panathur,1315.0,2.0,54.800000000000004,3
other,1800.0,3.0,90.0,3
other,1600.0,4.0,125.00000000000004,5
TC Palaya,1600.0,2.0,64.99999999999999,3
other,1563.0,3.0,52.00000000000001,3
Whitefield,1560.0,2.0,72.0,3
Brookefield,2169.0,4.0,115.00000000000001,3
Rachenahalli,1050.0,2.0,55.499999999999986,2
TC Palaya,1200.0,3.0,65.99999999999997,3
HSR Layout,1140.0,2.0,46.0,2
Horamavu Agara,1560.0,3.0,74.99999999999997,3
JP Nagar,1100.0,2.0,70.00000000000003,2
Kasavanhalli,1260.0,2.0,40.32,3
Hebbal,1036.0,2.0,49.99999999999999,2
Akshaya Nagar,1662.0,3.0,85.10000000000001,3
Yelachenahalli,1464.0,2.0,104.99999999999997,3
Yelahanka,1234.0,2.0,79.99999999999997,2
Sarjapur  Road,1403.0,3.0,55.000000000000014,3
Seegehalli,1150.0,2.0,42.89999999999999,3
Kanakapura,929.0,2.0,46.0,2
TC Palaya,1350.0,2.0,74.99999999999997,3
Vasanthapura,1135.0,2.0,39.73,2
other,1405.0,2.0,70.00000000000003,2
Whitefield,1200.0,2.0,45.84000000000001,2
Yeshwanthpur,1161.0,2.0,64.08000000000001,2
Kanakpura Road,1290.0,2.0,74.00000000000003,2
Yeshwanthpur,2557.0,3.0,141.00000000000003,3
other,1480.0,3.0,90.0,3
Old Madras Road,1350.0,3.0,54.54,3
Kadugodi,1580.0,2.0,64.99999999999999,3
Banashankari,1470.0,2.0,88.64,3
Ananth Nagar,500.0,1.0,13.999999999999996,1
Sarjapur  Road,1346.0,2.0,61.92,2
other,1600.0,3.0,90.0,3
other,1276.0,2.0,29.500000000000004,2
other,1200.0,2.0,34.99999999999999,2
Channasandra,1340.0,2.0,48.33,3
Jigani,918.0,2.0,48.00000000000001,2
other,1500.0,3.0,115.00000000000001,3
Yelahanka,1315.0,2.0,85.00000000000001,2
Uttarahalli,1390.0,2.0,62.550000000000004,3
Uttarahalli,1330.0,2.0,56.00000000000002,3
other,1824.0,3.0,125.00000000000004,3
7th Phase JP Nagar,1420.0,2.0,95.99999999999999,3
other,750.0,1.0,56.24999999999999,1
Jalahalli East,1260.0,2.0,59.999999999999986,3
Hennur Road,1561.0,3.0,95.0,3
other,1060.0,2.0,42.00000000000001,2
Haralur Road,1225.0,2.0,67.37999999999998,2
Thanisandra,2144.0,3.0,135.00000000000003,3
Electronic City,880.0,2.0,29.000000000000004,2
Hoodi,1639.0,3.0,110.00000000000004,3
Thanisandra,1240.0,2.0,62.00000000000001,3
Kanakpura Road,1500.0,2.0,69.00000000000001,2
Haralur Road,1243.0,2.0,46.0,2
Marathahalli,1575.0,3.0,78.0,3
Haralur Road,1027.0,2.0,43.99999999999999,2
Kambipura,1082.0,2.0,56.00000000000002,3
Konanakunte,1637.0,3.0,72.99999999999999,3
Kanakpura Road,1665.0,3.0,86.58000000000001,3
Electronic City,1265.0,2.0,56.93,2
Electronic City,1691.0,2.0,101.99999999999996,3
Thanisandra,1100.0,2.0,37.99999999999999,2
other,1500.0,3.0,62.00000000000001,3
Kammanahalli,1666.0,4.0,149.99999999999997,5
Choodasandra,1115.0,2.0,49.99999999999999,2
Mysore Road,1070.0,2.0,44.99999999999999,2
Indira Nagar,1128.0,2.0,104.99999999999997,2
Budigere,1162.0,2.0,57.00000000000001,2
other,1339.0,2.0,55.000000000000014,2
Mahadevpura,1192.0,2.0,74.99999999999997,2
Haralur Road,1920.0,3.0,115.00000000000001,3
Hennur,1255.0,2.0,52.32,2
Rajaji Nagar,1357.0,2.0,115.00000000000001,2
other,1600.0,3.0,74.99999999999997,3
other,1225.0,2.0,55.11000000000002,2
Kasturi Nagar,1570.0,3.0,79.99999999999997,3
Thanisandra,1093.0,2.0,70.00000000000003,2
Basaveshwara Nagar,1865.0,3.0,144.99999999999997,3
Kaikondrahalli,1039.0,2.0,79.99999999999997,2
Vittasandra,1246.0,2.0,64.49999999999999,2
Whitefield,1985.0,3.0,74.99999999999997,3
Hosakerehalli,1590.0,3.0,48.99999999999999,3
Electronic City Phase II,775.0,2.0,37.99999999999999,2
other,1000.0,2.0,49.99999999999999,2
Bommasandra,1035.0,2.0,41.00000000000001,2
Dasarahalli,1520.0,2.0,74.99999999999997,3
Whitefield,1360.0,2.0,95.0,2
Kodigehaali,1117.0,2.0,56.00000000000002,2
EPIP Zone,1330.0,2.0,92.50000000000004,2
Marathahalli,1937.0,3.0,159.99999999999994,3
Electronic City,1128.0,2.0,65.48999999999997,2
Neeladri Nagar,1053.0,2.0,44.99999999999999,2
Panathur,1198.0,2.0,77.00000000000001,2
Marathahalli,1152.0,2.0,56.00000000000002,2
Frazer Town,1625.0,2.0,74.99999999999997,2
Kundalahalli,1397.0,3.0,104.99999999999997,3
Kambipura,883.0,2.0,44.99999999999999,2
Kaggalipura,700.0,1.0,37.99999999999999,1
Yelahanka,1170.0,2.0,62.50000000000002,2
Kanakpura Road,1200.0,2.0,42.00000000000001,3
other,2400.0,3.0,170.00000000000006,3
other,1480.0,2.0,64.99999999999999,2
Akshaya Nagar,1897.0,3.0,119.99999999999997,3
Rachenahalli,996.0,2.0,66.99999999999997,2
Haralur Road,1875.0,3.0,110.00000000000004,3
other,1500.0,2.0,98.00000000000004,3
Yelahanka,1450.0,3.0,65.25500000000001,3
Yelahanka,697.0,1.0,44.99999999999999,1
Sarjapur  Road,710.0,1.0,27.0,1
other,910.0,2.0,30.5,2
Sompura,1025.0,2.0,48.00000000000001,3
Magadi Road,1000.0,2.0,46.49999999999999,2
Horamavu Agara,1453.0,2.0,46.48,3
Thanisandra,971.5,2.0,36.435,2
Bellandur,1281.0,2.0,74.00000000000003,2
Cooke Town,565.0,1.0,34.99999999999999,1
Varthur,1024.0,2.0,42.00000000000001,2
Electronic City,1620.0,3.0,62.00000000000001,3
Whitefield,1254.0,2.0,40.0,2
Banashankari,1300.0,2.0,74.99999999999997,3
Doddakallasandra,1233.0,2.0,43.0,2
other,1200.0,1.0,27.999999999999996,1
Hosur Road,1510.0,2.0,104.99999999999997,3
Kaggalipura,950.0,2.0,64.99999999999999,2
Battarahalli,1945.0,3.0,97.42,3
Uttarahalli,1008.0,2.0,44.99999999999999,2
Thanisandra,1265.0,2.0,79.0,3
Hebbal,1255.0,2.0,77.68,3
Yelenahalli,1200.0,2.0,46.17,2
Sarjapur  Road,1403.0,3.0,51.629999999999995,3
Kudlu Gate,1535.0,3.0,85.00000000000001,3
other,1500.0,3.0,100.00000000000004,3
Chamrajpet,1475.0,2.0,119.99999999999997,3
Uttarahalli,1390.0,2.0,60.47,3
Raja Rajeshwari Nagar,1278.0,2.0,53.75999999999999,3
other,1133.0,2.0,55.000000000000014,2
other,1560.0,5.0,144.99999999999997,5
Kogilu,1170.0,2.0,51.99000000000001,2
Whitefield,1697.0,3.0,94.78999999999996,3
Thanisandra,1651.0,3.0,97.37999999999998,3
Hennur Road,1192.0,2.0,59.999999999999986,3
OMBR Layout,1078.0,2.0,64.99999999999999,2
Kasavanhalli,1349.0,2.0,78.0,2
7th Phase JP Nagar,1680.0,3.0,119.99999999999997,3
Rayasandra,1314.0,2.0,62.99999999999999,3
Garudachar Palya,1060.0,2.0,48.7,2
Kalyan nagar,820.0,2.0,38.99999999999999,2
BEML Layout,2000.0,3.0,85.00000000000001,3
other,856.0,2.0,40.0,2
Rajaji Nagar,1621.0,4.0,129.99999999999997,3
ITPL,1200.0,3.0,68.40000000000002,3
Bannerghatta Road,1484.0,3.0,52.5,3
Yelahanka New Town,500.0,1.0,19.999999999999996,1
other,485.0,1.0,15.0,1
7th Phase JP Nagar,1050.0,2.0,42.00000000000001,2
Uttarahalli,1617.0,3.0,66.67999999999999,3
other,1384.0,3.0,62.27999999999999,3
Devanahalli,1408.0,2.0,85.00000000000001,2
Uttarahalli,1150.0,2.0,48.99999999999999,2
Akshaya Nagar,1410.0,2.0,74.99999999999997,3
Kaggadasapura,2150.0,4.0,100.00000000000004,4
other,1508.0,3.0,70.25000000000003,3
Ramamurthy Nagar,1040.0,2.0,49.99999999999999,2
TC Palaya,1240.0,2.0,59.999999999999986,2
Kudlu Gate,1535.0,3.0,78.0,3
Lakshminarayana Pura,1180.0,2.0,74.99999999999997,2
Abbigere,2200.0,6.0,68.00000000000001,6
Bannerghatta Road,1400.0,2.0,78.0,2
Raja Rajeshwari Nagar,500.0,1.0,24.999999999999996,1
Sarjapur  Road,1984.0,4.0,146.0,3
Garudachar Palya,1960.0,3.0,159.99999999999994,3
Sarjapur  Road,1035.0,2.0,44.99999999999999,2
other,2150.0,4.0,79.99999999999997,4
Whitefield,1700.0,3.0,115.00000000000001,3
Tumkur Road,1586.0,3.0,100.00000000000004,3
Hennur,2264.0,2.0,155.00000000000003,3
Chikka Tirupathi,2325.0,4.0,119.99999999999997,4
Yelahanka,1120.0,2.0,55.000000000000014,2
Yelahanka,1662.0,2.0,67.98000000000002,3
Sarjapur  Road,1128.0,2.0,59.000000000000014,2
Jigani,924.0,2.0,64.99999999999999,2
other,1600.0,3.0,52.00000000000001,3
Pai Layout,1006.0,2.0,34.99999999999999,2
Amruthahalli,1200.0,2.0,55.000000000000014,2
other,1250.0,2.0,62.00000000000001,2
Kannamangala,957.0,2.0,56.00000000000002,2
Whitefield,1140.0,2.0,41.00000000000001,2
other,1050.0,2.0,66.99999999999997,2
Kasturi Nagar,1565.0,3.0,88.49999999999996,3
Whitefield,1190.0,2.0,57.00000000000001,2
Kanakpura Road,1558.67,2.0,64.99999999999999,3
Electronics City Phase 1,630.0,1.0,38.99999999999999,1
Whitefield,1403.0,2.0,60.80999999999998,3
Kanakpura Road,1542.0,2.0,85.00000000000001,3
Kengeri Satellite Town,1635.0,2.0,78.0,3
Mysore Road,1239.0,2.0,53.00000000000001,2
Haralur Road,1194.0,2.0,46.99999999999999,2
other,1596.0,3.0,104.99999999999997,3
Channasandra,1009.0,2.0,38.34000000000001,2
Hosa Road,1726.0,3.0,81.99000000000001,3
Kudlu Gate,1535.0,3.0,85.99999999999997,3
Banashankari Stage V,1300.0,2.0,58.50000000000001,3
other,1800.0,3.0,79.99999999999997,3
Binny Pete,665.0,1.0,50.75000000000001,1
TC Palaya,1500.0,2.0,100.00000000000004,3
other,925.0,2.0,48.00000000000001,2
other,1395.0,2.0,63.59000000000003,2
Sonnenahalli,1415.0,2.0,55.000000000000014,3
Begur,1419.0,2.0,59.000000000000014,3
Kasavanhalli,1121.0,2.0,78.0,2
Kambipura,1082.0,2.0,44.99999999999999,3
KR Puram,1100.0,2.0,46.99999999999999,2
Hoodi,1606.0,3.0,89.55000000000001,3
Billekahalli,1650.0,3.0,88.00000000000003,3
Old Airport Road,1206.0,2.0,74.99999999999997,2
Sarjapur  Road,1495.0,2.0,63.99999999999998,3
Electronic City,710.0,2.0,15.999999999999998,2
Balagere,1210.0,2.0,72.0,2
Nagarbhavi,1523.0,2.0,53.4,3
Whitefield,1232.0,2.0,44.99999999999999,2
Rachenahalli,680.0,1.0,43.99999999999999,1
Hebbal,1355.0,3.0,83.86999999999999,3
Thanisandra,1430.0,2.0,51.46,3
Kothannur,1275.0,2.0,43.85,3
Electronic City,1070.0,2.0,56.100000000000016,2
other,1200.0,3.0,85.00000000000001,3
Electronic City,2000.0,4.0,119.99999999999997,4
Bommanahalli,1200.0,2.0,40.0,2
Marathahalli,1610.0,3.0,90.0,3
Haralur Road,1140.0,2.0,43.0,2
Raja Rajeshwari Nagar,1143.0,2.0,38.650000000000006,2
Rachenahalli,1530.0,2.0,74.40000000000003,3
7th Phase JP Nagar,980.0,2.0,69.00000000000001,2
Whitefield,1485.0,3.0,64.99999999999999,3
Whitefield,1500.0,3.0,129.99999999999997,3
Whitefield,1280.0,2.0,74.99999999999997,2
Thanisandra,1265.0,2.0,85.00000000000001,2
other,1132.0,2.0,66.99999999999997,2
other,1262.0,2.0,62.99999999999999,2
JP Nagar,940.0,2.0,48.99999999999999,2
other,1515.0,3.0,88.00000000000003,3
Kothanur,1840.0,3.0,69.00000000000001,3
Electronic City,890.0,2.0,44.99999999999999,2
other,1655.0,3.0,86.06,3
Hennur Road,2060.0,3.0,149.0,3
Bommanahalli,1730.0,3.0,95.99999999999999,3
Yelahanka,2195.0,4.0,126.99999999999999,3
Kathriguppe,1650.0,3.0,125.00000000000004,3
KR Puram,1200.0,2.0,71.0,2
Hosa Road,1079.0,2.0,32.36999999999999,2
Panathur,1085.0,2.0,36.0,2
Yelahanka,1075.0,2.0,51.5,2
other,1380.0,2.0,79.99999999999997,2
other,1450.0,3.0,64.99999999999999,3
Thubarahalli,1200.0,2.0,78.0,2
Hoodi,1639.0,3.0,98.32000000000004,3
other,1200.0,2.0,54.00000000000001,2
Vijayanagar,1739.0,3.0,115.99999999999999,3
Old Madras Road,935.0,2.0,32.71999999999999,2
Thanisandra,510.0,1.0,25.25,1
other,1178.0,2.0,46.99999999999999,2
Chikkalasandra,1375.0,2.0,49.99999999999999,3
Chandapura,1065.0,2.0,33.0,3
2nd Phase Judicial Layout,1450.0,2.0,50.75000000000001,3
BEML Layout,999.0,2.0,44.99999999999999,2
Kothannur,1100.0,2.0,40.0,2
Koramangala,1835.0,2.0,155.00000000000003,3
Hoodi,2090.0,4.0,95.09999999999998,4
Lingadheeranahalli,1519.0,3.0,93.00000000000003,3
Dommasandra,1267.0,3.0,56.00000000000002,3
Sanjay nagar,1150.0,2.0,72.20000000000003,2
Marathahalli,1146.0,2.0,70.00000000000003,2
Kannamangala,1550.0,3.0,64.99999999999999,3
Chandapura,850.0,1.0,18.499999999999996,2
Electronics City Phase 1,785.0,1.0,55.000000000000014,1
Raja Rajeshwari Nagar,1610.0,3.0,74.00000000000003,3
Bellandur,921.0,2.0,40.0,2
Sarjapur  Road,1700.0,3.0,110.00000000000004,3
Sarjapur,1020.0,2.0,34.99999999999999,2
Billekahalli,1090.0,2.0,52.00000000000001,2
Haralur Road,1027.0,2.0,43.99999999999999,2
Thanisandra,1185.0,2.0,42.099999999999994,2
Doddathoguru,850.0,2.0,24.999999999999996,2
Harlur,1197.0,2.0,83.99999999999999,2
Poorna Pragna Layout,920.0,2.0,39.550000000000004,2
Raja Rajeshwari Nagar,1105.0,2.0,64.99999999999999,2
Yeshwanthpur,1850.0,3.0,100.00000000000004,3
Judicial Layout,1300.0,3.0,63.99999999999998,3
other,1595.0,3.0,76.0,3
Horamavu Agara,755.0,2.0,37.49,2
Kanakpura Road,1300.0,2.0,69.00000000000001,3
Bannerghatta Road,1215.0,2.0,49.99999999999999,2
Kanakpura Road,900.0,2.0,46.0,2
Banashankari Stage III,1145.0,2.0,58.39999999999999,2
